48.16, -62.62, -1.518, 213.66, -0.974, -1523.7, 89.42, -66.77, -1.503, 200.0, -1.250, 0.0, 218.98, -1.223, 1.179, 0.137
48.21, -63.72, -1.522, 218.81, -0.804, 1415.0, 89.48, -67.76, -1.509, 200.0, -1.193, 0.0, 218.17, -1.165, 1.118, -0.013
48.26, -64.84, -1.525, 226.53, -0.744, -211.3, 89.54, -68.76, -1.515, 200.0, -1.135, 0.0, 217.35, -1.108, 1.031, -0.028
48.31, -65.98, -1.529, 234.26, -0.870, 3069.9, 89.59, -69.76, -1.521, 200.0, -1.077, 0.0, 216.46, -1.050, 0.943, 0.186
48.36, -67.17, -1.534, 247.13, -0.884, 406.7, 89.64, -70.76, -1.526, 200.0, -1.019, 0.0, 215.28, -0.993, 0.800, 0.098
48.40, -68.33, -1.538, 234.26, -0.631, -1107.0, 89.68, -71.76, -1.531, 200.0, -0.961, 0.0, 214.39, -0.935, 0.917, -0.026
48.44, -69.49, -1.541, 223.96, -0.520, -108.3, 89.72, -72.76, -1.535, 200.0, -0.903, 0.0, 213.54, -0.877, 1.010, -0.167
48.47, -70.65, -1.544, 236.83, -0.777, 392.3, 89.75, -73.76, -1.540, 200.0, -0.845, -0.0, 212.66, -0.820, 0.870, 0.171
48.50, -71.86, -1.547, 241.98, -0.625, -1090.2, 89.78, -74.76, -1.544, 200.0, -0.787, 0.0, 211.61, -0.762, 0.805, 0.069
48.52, -73.05, -1.551, 236.83, -0.715, 1618.5, 89.81, -75.76, -1.548, 200.0, -0.729, 0.0, 210.59, -0.704, 0.843, 0.237
48.55, -74.22, -1.554, 239.40, -0.675, -2745.2, 89.83, -76.76, -1.551, 200.0, -0.672, 0.0, 209.65, -0.646, 0.805, 0.319
48.56, -75.42, -1.558, 236.83, -0.650, 775.5, 89.85, -77.76, -1.554, 200.0, -0.614, -0.0, 208.63, -0.588, 0.818, 0.252
48.58, -76.62, -1.561, 244.55, -0.541, 490.5, 89.86, -78.76, -1.557, 200.0, -0.556, -0.0, 207.66, -0.530, 0.728, 0.247
48.59, -77.86, -1.563, 244.55, -0.276, -0.5, 89.88, -79.76, -1.560, 200.0, -0.498, 0.0, 206.62, -0.472, 0.714, -0.375
48.59, -79.05, -1.566, 241.98, -0.464, -3020.6, 89.88, -80.76, -1.562, 200.0, -0.440, 0.0, 205.74, -0.414, 0.728, 0.295
48.60, -80.23, -1.567, 231.68, -0.261, 730.0, 89.89, -81.76, -1.564, 200.0, -0.382, 0.0, 205.00, -0.357, 0.821, 0.152
48.60, -81.42, -1.569, 244.55, -0.313, -86.7, 89.90, -82.76, -1.566, 200.0, -0.324, 0.0, 204.23, -0.299, 0.681, 0.192
48.60, -82.60, -1.571, 236.83, -0.298, -2876.9, 89.90, -83.76, -1.568, 200.0, -0.266, -0.0, 203.48, -0.241, 0.748, 0.314
48.60, -83.78, -1.572, 226.53, -0.187, -704.6, 89.90, -84.76, -1.569, 200.0, -0.208, 0.0, 202.80, -0.183, 0.842, 0.223
48.60, -84.93, -1.573, 236.83, -0.245, -551.4, 89.91, -85.76, -1.570, 200.0, -0.150, 0.0, 202.21, -0.125, 0.731, 0.483
48.60, -86.14, -1.574, 257.42, -0.277, 203.1, 89.91, -86.76, -1.570, 200.0, -0.093, 0.0, 201.40, -0.067, 0.513, 0.541
48.59, -87.41, -1.575, 249.70, 0.046, -2970.3, 89.91, -87.76, -1.571, 200.0, -0.044, 0.0, 200.49, -0.019, 0.577, 0.122
48.59, -88.57, -1.574, 229.11, 0.133, -3116.4, 89.91, -88.76, -1.571, 200.0, -0.014, 0.0, 200.15, 0.012, 0.778, 0.252
