12.22, -0.04, -0.012, 165.79, -0.381, -205.6, 11.88, -0.05, -0.015, 180.0, -0.533, 0.0, 176.07, -0.570, 0.309, -0.564
12.39, -0.04, -0.013, 158.14, -0.433, 273.4, 12.06, -0.06, -0.016, 180.0, -0.543, 0.0, 176.27, -0.581, 0.382, -0.549
12.54, -0.04, -0.013, 153.04, -0.489, 517.7, 12.24, -0.06, -0.016, 180.0, -0.552, 0.0, 176.55, -0.592, 0.433, -0.518
12.69, -0.04, -0.014, 147.94, -0.544, 352.5, 12.42, -0.06, -0.017, 180.0, -0.561, 0.0, 176.89, -0.602, 0.484, -0.479
12.85, -0.04, -0.014, 158.14, -0.582, 606.3, 12.60, -0.06, -0.017, 180.0, -0.571, 0.0, 177.20, -0.611, 0.398, -0.447
13.00, -0.05, -0.015, 154.32, -0.586, 575.2, 12.78, -0.07, -0.018, 180.0, -0.580, -0.0, 177.47, -0.621, 0.437, -0.442
13.16, -0.05, -0.015, 164.52, -0.571, 853.0, 12.96, -0.07, -0.019, 180.0, -0.589, 0.0, 177.70, -0.630, 0.349, -0.458
13.33, -0.05, -0.016, 165.79, -0.561, 647.0, 13.14, -0.07, -0.019, 180.0, -0.599, 0.0, 177.87, -0.640, 0.341, -0.480
13.49, -0.06, -0.017, 161.97, -0.579, 522.5, 13.32, -0.08, -0.020, 180.0, -0.608, 0.0, 178.06, -0.650, 0.378, -0.483
13.65, -0.06, -0.017, 159.42, -0.611, 644.6, 13.50, -0.08, -0.020, 180.0, -0.618, 0.0, 178.28, -0.660, 0.405, -0.471
13.81, -0.06, -0.018, 167.07, -0.645, 201.6, 13.68, -0.09, -0.021, 180.0, -0.627, -0.0, 178.47, -0.669, 0.340, -0.452
13.98, -0.06, -0.018, 158.14, -0.665, 29.1, 13.86, -0.09, -0.022, 180.0, -0.636, 0.0, 178.67, -0.678, 0.424, -0.439
14.13, -0.07, -0.019, 156.87, -0.666, 175.2, 14.04, -0.09, -0.022, 180.0, -0.646, 0.0, 178.93, -0.688, 0.440, -0.442
14.29, -0.07, -0.020, 156.87, -0.653, 359.6, 14.22, -0.10, -0.023, 180.0, -0.655, -0.0, 179.19, -0.697, 0.445, -0.460
14.45, -0.07, -0.020, 165.79, -0.626, 146.5, 14.40, -0.10, -0.024, 180.0, -0.665, -0.0, 179.41, -0.707, 0.368, -0.498
14.61, -0.08, -0.021, 156.87, -0.604, -14.0, 14.58, -0.11, -0.024, 180.0, -0.674, -0.0, 179.62, -0.717, 0.452, -0.539
14.78, -0.08, -0.022, 173.45, -0.588, -162.5, 14.76, -0.11, -0.025, 180.0, -0.683, 0.0, 179.79, -0.727, 0.306, -0.580
14.95, -0.08, -0.022, 174.72, -0.593, 84.2, 14.94, -0.12, -0.026, 180.0, -0.693, 0.0, 179.86, -0.738, 0.296, -0.607
15.12, -0.09, -0.023, 159.42, -0.619, 419.5, 15.12, -0.12, -0.026, 180.0, -0.702, -0.0, 180.01, -0.748, 0.437, -0.613
15.28, -0.09, -0.024, 159.42, -0.678, 568.0, 15.30, -0.12, -0.027, 180.0, -0.711, 0.0, 180.24, -0.759, 0.441, -0.584
15.43, -0.10, -0.024, 153.04, -0.741, 256.7, 15.48, -0.13, -0.028, 180.0, -0.721, -0.0, 180.52, -0.768, 0.503, -0.539
15.59, -0.10, -0.025, 151.77, -0.790, 89.0, 15.66, -0.13, -0.029, 180.0, -0.730, 0.0, 180.83, -0.777, 0.521, -0.496
15.74, -0.10, -0.026, 151.77, -0.807, 299.8, 15.84, -0.14, -0.029, 180.0, -0.740, 0.0, 181.16, -0.786, 0.527, -0.474
15.90, -0.11, -0.027, 173.45, -0.797, 376.4, 16.02, -0.15, -0.030, 180.0, -0.749, 0.0, 181.36, -0.795, 0.335, -0.478
16.07, -0.11, -0.027, 160.69, -0.769, 673.4, 16.20, -0.15, -0.031, 180.0, -0.758, 0.0, 181.51, -0.804, 0.453, -0.506
16.23, -0.12, -0.028, 168.35, -0.741, 711.7, 16.38, -0.16, -0.032, 180.0, -0.768, -0.0, 181.69, -0.813, 0.388, -0.545
16.40, -0.12, -0.029, 161.97, -0.736, 1082.9, 16.56, -0.16, -0.032, 180.0, -0.777, 0.0, 181.86, -0.823, 0.448, -0.572
16.55, -0.13, -0.030, 145.39, -0.747, 910.5, 16.74, -0.17, -0.033, 180.0, -0.786, 0.0, 182.16, -0.833, 0.603, -0.587
16.71, -0.13, -0.030, 176.00, -0.769, 522.5, 16.92, -0.17, -0.034, 180.0, -0.796, -0.0, 182.38, -0.843, 0.332, -0.588
16.89, -0.14, -0.031, 172.17, -0.797, 570.4, 17.10, -0.18, -0.035, 180.0, -0.805, 0.0, 182.45, -0.853, 0.368, -0.579
17.06, -0.14, -0.032, 170.90, -0.822, 577.6, 17.28, -0.19, -0.036, 180.0, -0.815, -0.0, 182.55, -0.862, 0.381, -0.568
17.23, -0.15, -0.033, 165.79, -0.856, 378.8, 17.46, -0.19, -0.036, 180.0, -0.824, 0.0, 182.68, -0.871, 0.430, -0.547
17.39, -0.15, -0.034, 172.17, -0.880, -368.4, 17.64, -0.20, -0.037, 180.0, -0.833, 0.0, 182.81, -0.880, 0.375, -0.529
17.56, -0.16, -0.035, 165.79, -0.884, -193.6, 17.82, -0.21, -0.038, 180.0, -0.843, 0.0, 182.94, -0.889, 0.435, -0.527
17.73, -0.16, -0.035, 170.90, -0.883, 568.0, 18.00, -0.21, -0.039, 180.0, -0.852, 0.0, 183.08, -0.898, 0.392, -0.533
17.90, -0.17, -0.036, 159.42, -0.881, 771.6, 18.18, -0.22, -0.040, 180.0, -0.861, 0.0, 183.25, -0.908, 0.499, -0.543
18.06, -0.18, -0.037, 173.45, -0.882, 690.2, 18.36, -0.23, -0.041, 180.0, -0.871, 0.0, 183.40, -0.917, 0.376, -0.554
18.23, -0.18, -0.038, 163.24, -0.884, 275.8, 18.54, -0.23, -0.041, 180.0, -0.880, 0.0, 183.54, -0.926, 0.470, -0.566
18.40, -0.19, -0.039, 170.90, -0.891, 254.3, 18.72, -0.24, -0.042, 180.0, -0.890, 0.0, 183.69, -0.936, 0.405, -0.574
18.57, -0.20, -0.040, 178.55, -0.891, 321.3, 18.90, -0.25, -0.043, 180.0, -0.899, 0.0, 183.75, -0.945, 0.337, -0.588
18.75, -0.20, -0.041, 179.82, -0.892, 45.9, 19.08, -0.26, -0.044, 180.0, -0.908, -0.0, 183.76, -0.955, 0.326, -0.603
18.92, -0.21, -0.042, 163.24, -0.885, 204.0, 19.26, -0.27, -0.045, 180.0, -0.918, -0.0, 183.86, -0.964, 0.478, -0.625
19.09, -0.22, -0.043, 172.17, -0.870, 244.7, 19.44, -0.27, -0.046, 180.0, -0.927, 0.0, 184.01, -0.974, 0.400, -0.657
